;days;values;redimentos
0;2022-09-15;263.49;1.6
1;2022-07-14;260.73;1.35
2;2022-06-14;252.5;1.35
3;2022-05-13;255.3;1.35
4;2022-04-14;256.5;1.35
5;2022-03-15;256.12;1.35
6;2022-02-14;254.06;1.35
7;2022-01-14;242.87;1.35
8;2021-12-14;228.0;1.35
9;2021-11-16;225.94;1.3
10;2021-10-15;224.02;1.25
11;2021-09-15;222.59;1.25
12;2021-08-13;224.03;1.25
13;2021-07-15;224.18;1.57
14;2021-06-15;228.0;1.17
15;2021-05-14;217.11;1.01
16;2021-04-15;223.38;1.01
17;2021-03-12;216.06;1.01
18;2021-02-12;227.5;1.01
19;2021-01-15;228.0;0.98
20;2020-12-14;219.82;0.94
21;2020-11-16;217.0;0.94
22;2020-10-15;226.0;0.94
23;2020-09-15;222.02;0.94
24;2020-08-14;208.0;0.94
25;2020-07-14;213.05;0.89
26;2020-06-12;207.0;0.89
27;2020-05-15;199.05;0.89
28;2020-04-15;197.87;0.89
29;2020-03-13;199.91;0.89
30;2020-02-14;212.22;0.89
31;2020-01-15;223.17;0.87
32;2019-12-13;204.05;0.87
33;2019-11-14;202.51;0.87
34;2019-10-14;200.49;0.87
35;2019-09-13;182.05;0.87
36;2019-08-14;179.51;0.87
37;2019-07-12;184.85;0.8
