;days;values;redimentos
0;2021-12-30;98.0;
1;2022-01-03;99.0;
2;2022-01-04;97.5;
3;2022-01-05;98.69;
4;2022-01-06;98.0;
5;2022-01-07;97.0;
6;2022-01-10;97.5;
7;2022-01-11;99.0;
8;2022-01-12;99.97;
9;2022-01-13;98.02;
10;2022-01-14;98.92;
11;2022-01-17;98.0;
12;2022-01-18;97.92;
13;2022-01-19;97.75;
14;2022-01-20;98.0;
15;2022-01-21;97.76;
16;2022-01-24;97.0;
17;2022-01-25;96.95;
18;2022-01-26;96.33;
19;2022-01-27;97.93;
20;2022-01-28;96.89;
21;2022-01-31;96.8;
22;2022-02-01;96.5;
23;2022-02-02;97.9;
24;2022-02-03;97.95;
25;2022-02-04;99.0;
26;2022-02-07;98.95;
27;2022-02-08;99.0;
28;2022-02-09;99.0;
29;2022-02-10;99.0;
30;2022-02-11;98.5;
31;2022-02-14;98.1;
32;2022-02-15;99.0;
33;2022-02-16;98.22;
34;2022-02-17;98.94;
35;2022-02-18;99.0;
36;2022-02-21;99.5;
37;2022-02-22;99.8;
38;2022-02-23;98.2;
39;2022-02-24;97.5;
40;2022-02-25;97.31;
41;2022-03-02;96.75;
42;2022-03-03;97.8;
43;2022-03-04;97.8;
44;2022-03-07;98.25;
45;2022-03-08;97.5;
46;2022-03-09;98.06;
47;2022-03-10;97.5;
48;2022-03-11;98.25;
49;2022-03-14;94.51;
50;2022-03-15;97.0;
51;2022-03-16;97.29;
52;2022-03-17;97.0;
53;2022-03-18;96.75;
54;2022-03-21;96.99;
55;2022-03-22;96.97;
56;2022-03-23;97.5;
57;2022-03-24;97.1;
58;2022-03-25;97.49;
59;2022-03-28;97.49;
60;2022-03-29;97.49;
61;2022-03-30;97.49;
62;2022-03-31;98.0;
63;2022-04-01;98.0;
64;2022-04-04;98.0;
65;2022-04-05;99.4;
66;2022-04-06;98.71;
67;2022-04-07;99.15;
68;2022-04-08;100.0;
69;2022-04-11;99.7;
70;2022-04-12;100.0;
71;2022-04-13;99.5;
72;2022-04-14;99.56;
73;2022-04-18;99.57;
74;2022-04-19;99.63;
75;2022-04-20;99.59;
76;2022-04-22;99.53;
77;2022-04-25;99.05;
78;2022-04-26;99.48;
79;2022-04-27;99.87;
80;2022-04-28;99.55;
81;2022-04-29;99.65;
82;2022-05-02;98.9;
83;2022-05-03;99.8;
84;2022-05-04;98.01;
85;2022-05-05;98.05;
86;2022-05-06;96.92;
87;2022-05-09;98.0;
88;2022-05-10;98.58;
89;2022-05-11;98.35;
90;2022-05-12;98.99;
91;2022-05-13;99.0;
92;2022-05-16;98.78;
93;2022-05-17;98.55;
94;2022-05-18;98.5;
95;2022-05-19;98.78;
96;2022-05-20;97.72;
97;2022-05-23;97.58;
98;2022-05-24;97.75;
99;2022-05-25;97.42;
100;2022-05-26;97.48;
101;2022-05-27;97.25;
102;2022-05-30;98.5;
103;2022-05-31;98.75;
104;2022-06-01;97.68;
105;2022-06-02;98.35;
106;2022-06-06;97.9;
107;2022-06-07;97.9;
108;2022-06-09;98.3;
109;2022-06-10;98.05;
110;2022-06-13;97.2;
111;2022-06-14;98.3;
112;2022-06-15;98.79;
113;2022-06-17;98.9;
114;2022-06-20;98.19;
115;2022-06-21;98.79;
116;2022-06-22;97.01;
117;2022-06-23;97.48;
118;2022-06-27;98.55;
119;2022-06-28;97.77;
120;2022-06-29;98.52;
121;2022-06-30;98.7;
122;2022-07-04;95.92;
123;2022-07-05;96.99;
124;2022-07-06;95.72;
125;2022-07-07;96.94;
126;2022-07-08;98.64;
127;2022-07-11;98.15;
128;2022-07-12;98.0;
129;2022-07-13;98.65;
130;2022-07-14;98.01;
131;2022-07-15;97.0;
132;2022-07-18;96.93;
133;2022-07-19;97.1;
134;2022-07-20;97.0;
135;2022-07-21;97.87;
136;2022-07-22;98.14;
137;2022-07-25;98.2;
138;2022-07-26;97.73;
139;2022-07-27;98.33;
140;2022-07-28;98.5;
141;2022-08-02;97.88;
142;2022-08-03;97.1;
143;2022-08-04;97.28;
144;2022-08-05;97.95;
145;2022-08-08;97.96;
146;2022-08-09;97.21;
147;2022-08-10;97.64;
148;2022-08-11;96.8;
149;2022-08-15;98.7;
150;2022-08-16;98.64;
151;2022-08-17;98.74;
152;2022-08-18;98.68;
153;2022-08-19;98.44;
154;2022-08-22;97.8;
155;2022-08-23;97.85;
156;2022-08-24;97.76;
157;2022-08-25;98.0;
158;2022-08-26;98.88;
159;2022-08-29;98.88;
160;2022-08-30;98.2;
161;2022-08-31;98.24;
162;2022-09-01;98.24;
163;2022-09-02;98.1;
164;2022-09-05;97.64;
165;2022-09-06;97.99;
166;2022-09-08;97.5;
167;2022-09-12;98.24;
168;2022-09-13;97.51;
169;2022-09-14;98.3;
170;2022-09-15;97.81;
171;2022-09-16;98.49;
172;2022-09-19;98.49;
173;2022-09-20;98.45;
