;days;values;redimentos
0;2022-09-15;127.84;0.82
1;2022-07-14;117.55;1.2
2;2022-06-14;117.95;0.82
3;2022-05-13;115.0;0.82
4;2022-04-14;112.69;0.82
5;2022-03-15;108.75;0.76
6;2022-02-14;113.71;0.76
7;2022-01-14;112.43;0.76
8;2021-12-14;111.02;0.72
9;2021-11-16;108.63;0.72
10;2021-10-15;114.28;0.72
11;2021-09-15;115.9;0.72
12;2021-08-13;117.89;0.72
13;2021-07-15;120.29;0.9
14;2021-06-15;121.5;0.7
15;2021-05-14;119.89;0.68
16;2021-04-15;123.2;0.68
17;2021-03-12;125.5;0.68
18;2021-02-12;130.0;0.68
19;2021-01-15;128.68;0.72
20;2020-12-14;124.72;0.68
21;2020-11-16;128.0;0.68
22;2020-10-15;126.8;0.68
23;2020-09-15;134.34;0.68
24;2020-08-14;129.29;0.68
25;2020-07-14;125.5;0.68
26;2020-06-12;129.8;0.68
27;2020-05-15;111.0;0.68
28;2020-04-15;113.71;0.68
29;2020-03-13;117.5;0.68
30;2020-02-14;135.8;0.68
31;2020-01-15;135.5;0.74
32;2019-12-13;140.0;0.68
33;2019-11-14;124.85;0.68
34;2019-10-14;113.79;0.68
35;2019-09-13;114.1;0.68
36;2019-08-14;114.29;0.68
37;2019-07-12;112.3;0.68
38;2019-06-14;107.0;0.68
39;2019-05-15;108.21;0.68
40;2019-04-12;115.8;0.68
41;2019-03-18;108.0;0.68
42;2019-02-14;107.42;0.68
43;2019-01-15;107.98;0.78
44;2018-12-14;105.0;0.68
45;2018-11-16;102.0;0.68
46;2018-10-15;101.98;0.68
47;2018-09-17;102.8;0.68
48;2018-08-14;102.54;0.68
