;days;values;redimentos
0;2022-09-16;90.4;0.74
1;2022-08-15;94.0;1.0
2;2022-07-15;96.28;1.3
3;2022-06-17;99.33;1.5
4;2022-05-16;99.21;1.5
5;2022-04-18;101.43;1.12
6;2022-03-16;99.19;1.12
7;2022-02-15;100.12;1.12
8;2022-01-17;101.4;1.12
9;2021-12-15;100.7;1.12
10;2021-11-17;100.95;1.12
11;2021-10-18;103.99;1.23
12;2021-09-16;101.8;1.0
13;2021-08-16;100.88;0.85
14;2021-07-16;103.99;1.0
15;2021-06-16;105.0;1.0
16;2021-05-17;104.66;1.0
17;2021-04-16;104.67;0.85
18;2021-03-16;108.99;1.24
19;2021-02-17;106.88;1.24
20;2021-01-18;106.0;1.95
21;2020-12-15;101.1;1.5
22;2020-11-17;100.39;1.0
23;2020-10-16;96.0;0.75
24;2020-09-16;92.25;0.67
25;2020-08-17;87.76;0.6
26;2020-07-15;89.96;0.63
27;2020-06-16;92.5;0.5
28;2020-05-18;81.4;0.55
29;2020-04-16;81.1;0.6
30;2020-03-17;87.5;0.73
31;2020-02-14;104.11;0.9
32;2020-01-15;107.96;0.75
33;2019-12-13;104.0;0.63
34;2019-11-14;103.78;0.51
35;2019-11-06;119.8;0.0157
36;2019-10-14;115.0;0.45
