;days;values;redimentos
0;2022-09-15;103.07;1.62
1;2022-07-14;106.75;1.85
2;2022-06-14;111.57;2.01
3;2022-05-13;105.17;1.84
4;2022-04-14;108.0;1.65
5;2022-03-15;115.93;1.635
6;2022-02-14;116.4;1.63
7;2022-01-14;114.5;1.67
8;2021-12-14;106.35;1.869
9;2021-11-16;111.42;1.37
10;2021-10-15;119.49;2.17
11;2021-09-15;118.88;2.01
12;2021-08-13;116.0;1.48
13;2021-07-14;134.9;2.4
14;2021-06-15;128.0;2.06
15;2021-05-14;121.14;1.185
16;2021-04-15;129.1;2.87
17;2021-03-12;126.0;2.09
18;2021-02-12;135.66;2.25
19;2021-01-15;125.69;2.01
20;2020-12-14;126.0;2.0366826
21;2020-11-13;133.5;3.24
22;2020-10-15;111.99;2.15
23;2020-09-15;114.6;1.35
