;days;values;redimentos
0;2022-09-15;79.56;0.52
1;2022-07-14;80.13;0.53
2;2022-06-14;82.19;0.6
3;2022-05-13;80.0;0.58
4;2022-04-14;82.98;0.61
5;2022-03-15;81.0;0.54
6;2022-02-14;87.0;0.53
7;2022-01-14;88.5;0.57
8;2021-12-14;86.94;0.51
9;2021-11-16;86.9;0.51
10;2021-10-15;90.6;0.48
11;2021-09-15;92.01;0.5
12;2021-08-13;90.97;0.49
13;2021-07-15;95.8;0.59
14;2021-06-15;95.7;0.54
15;2021-05-14;95.54;0.5
16;2021-04-15;96.75;0.49
17;2021-03-15;98.0;0.46
18;2021-02-12;100.0;0.5
19;2021-01-15;100.0;0.45
20;2020-12-15;103.0;0.48
21;2020-11-13;104.01;0.45
22;2020-10-15;106.87;0.45
23;2020-09-15;106.98;0.47
24;2020-08-14;107.0;0.45
25;2020-07-15;108.63;0.53
26;2020-06-15;105.82;0.5
27;2020-05-15;99.98;0.48
28;2020-04-15;99.98;0.44
29;2020-03-13;98.98;0.492032
30;2020-02-14;102.6;0.05354907
31;2020-01-15;112.8;0.0237138222
