;days;values;redimentos
0;2022-09-15;133.95;1.23
1;2022-07-14;115.43;1.18
2;2022-06-14;118.39;1.16
3;2022-05-13;118.98;1.14
4;2022-04-14;121.03;1.12
5;2022-03-15;121.35;1.12
6;2022-02-14;120.92;1.12
7;2022-01-14;119.18;1.06
8;2021-12-14;127.14;1.06
9;2021-11-12;119.0;1.06
10;2021-10-15;134.03;1.06
11;2021-09-15;134.84;1.03
12;2021-08-13;140.61;1.03
13;2021-07-15;145.59;1.03
14;2021-06-15;147.0;1.03
15;2021-05-14;147.43;1.03
16;2021-04-15;143.0;1.03
17;2021-03-12;145.75;1.03
18;2021-02-12;149.03;1.01
19;2021-01-15;152.4;1.01
20;2020-12-14;154.01;1.01
21;2020-11-13;155.8;1.01
22;2020-10-15;163.44;1.0
23;2020-09-15;165.78;1.0
24;2020-08-14;168.15;1.0
25;2020-07-15;168.51;1.0
26;2020-06-15;168.5;1.0
27;2020-05-15;153.5;1.0
28;2020-04-15;152.1;1.0
29;2020-03-13;153.0;1.0
30;2020-02-14;180.0;1.0
31;2020-01-15;172.5;0.6
32;2019-12-13;179.0;1.0
33;2019-11-14;168.2;1.0
34;2019-10-14;155.84;1.0
35;2019-09-13;155.7;1.0
36;2019-08-14;168.0;1.0
37;2019-07-15;169.8;1.0
38;2019-06-14;181.0;1.24
39;2019-05-15;179.55;1.24
40;2019-04-12;170.01;1.24
41;2019-03-18;160.35;1.24
42;2019-02-14;159.89;1.22
43;2019-01-15;160.19;1.22
44;2018-12-14;156.01;1.22
45;2018-11-16;154.0;1.22
46;2018-10-15;138.0;1.22
47;2018-08-14;144.01;1.22
48;2018-07-16;152.5;1.22
49;2018-06-14;161.98;1.22
50;2018-05-15;168.77;1.22
51;2018-04-13;180.99;1.22
52;2018-03-14;172.68;1.22
53;2018-02-15;163.15;1.2
54;2018-01-15;162.85;1.2
55;2017-12-14;161.2;1.2
56;2017-11-16;162.48;1.2
57;2017-10-16;156.85;1.2
58;2017-09-15;147.98;1.2
59;2017-08-14;145.05;1.2
60;2017-07-14;144.99;1.55
61;2017-06-14;140.02;1.15
62;2017-05-15;139.0;1.15
63;2017-04-17;147.15;1.15
64;2017-03-14;148.99;1.15
65;2017-02-14;143.0;1.1
66;2016-12-14;130.5;1.1
67;2016-11-16;130.75;1.1
68;2016-10-17;129.11;1.1
69;2016-09-15;127.45;1.1
