;days;values;redimentos
0;2022-09-15;109.9;0.72
1;2022-07-14;100.98;0.7
2;2022-06-14;101.79;0.7
3;2022-05-13;100.01;0.7
4;2022-04-14;103.89;0.68
5;2022-03-15;97.27;0.68
6;2022-02-14;99.61;0.68
7;2022-01-14;101.7;0.81
8;2021-12-14;97.1;0.61
9;2021-11-16;97.33;0.62
10;2021-10-15;105.38;0.58
11;2021-09-15;102.0;0.55
12;2021-08-13;107.1;0.5
13;2021-07-15;112.06;0.42
14;2021-06-15;109.8;0.35
15;2021-05-14;110.5;0.25
16;2021-04-15;108.81;0.18
17;2021-03-12;108.92;0.55
18;2021-02-12;116.5;0.6
19;2021-01-15;116.74;0.55
20;2020-12-14;111.18;0.45
21;2020-11-16;114.2;0.375
22;2020-10-15;116.45;0.2
23;2020-09-15;113.95;0.15
24;2020-08-14;107.5;0.18
25;2020-07-14;105.1;0.19
26;2020-06-15;108.7;0.23
27;2020-05-15;93.49;0.27
28;2020-04-14;97.7;0.3
29;2020-03-13;110.0;0.63
30;2020-02-14;132.38;0.63
31;2020-01-15;139.5;0.77
32;2019-12-13;132.76;0.63
33;2019-11-14;134.73;0.63
34;2019-10-14;121.33;0.92
35;2019-09-13;117.42;0.92
36;2019-08-14;110.0;0.65
37;2019-07-15;109.34;0.55
38;2019-06-14;105.01;0.56
39;2019-05-15;104.63;0.49
40;2019-04-12;108.06;0.6042
41;2019-03-18;108.1;0.6042
42;2019-02-14;107.2;0.6042
43;2019-01-15;108.58;0.6042
44;2018-12-14;105.68;0.6042
45;2018-11-16;104.1;0.61
46;2018-10-15;100.7;0.61
47;2018-09-17;97.26;0.61
48;2018-08-14;101.9;0.61
49;2018-07-16;102.19;0.61
50;2018-06-14;96.5;0.61
51;2018-05-15;106.19;0.61
52;2018-04-13;110.0;0.61
53;2018-03-14;112.13;0.61
54;2018-02-16;109.11;0.61
55;2018-01-15;108.76;0.61
56;2017-12-14;100.0;0.61
