;days;values;redimentos
0;2022-09-15;61.01;0.49
1;2022-07-14;64.0;1.03
2;2022-06-14;62.0;0.49
3;2022-05-13;61.13;0.49
4;2022-04-14;62.5;0.49
5;2022-03-15;57.3;0.49
6;2022-02-14;65.0;0.49
7;2022-01-14;67.98;2.6
8;2021-12-14;59.99;0.49
9;2021-11-16;60.06;0.49
10;2021-10-15;64.3;0.49
11;2021-09-15;67.45;0.49
12;2021-08-13;69.85;0.49
13;2021-07-15;72.92;0.5
14;2021-06-15;74.84;0.49
15;2021-05-14;72.59;0.49
16;2021-04-15;74.0;0.49
17;2021-03-12;74.36;0.49
18;2021-02-12;74.45;0.49
19;2021-01-15;75.0;0.89
20;2020-12-14;75.25;0.49
21;2020-11-16;77.32;0.49
22;2020-10-15;78.1;0.49
23;2020-09-15;79.14;0.49
24;2020-08-14;73.25;0.49
25;2020-07-14;75.65;0.35
26;2020-06-12;75.6;0.4
27;2020-05-15;73.0;0.4
28;2020-04-15;73.8;0.4
29;2020-03-13;84.0;0.49
30;2020-02-14;90.5;0.49
31;2020-01-15;99.9;0.52
32;2019-12-13;87.5;0.52
33;2019-11-14;88.44;0.52
34;2019-10-14;83.7;0.52
35;2019-09-13;82.99;0.52
36;2019-08-14;81.88;0.52
37;2019-07-12;77.0;0.52
38;2019-06-14;70.4;0.47
39;2019-05-15;72.0;0.47
40;2019-04-12;71.5;0.47
41;2019-03-18;71.69;0.47
42;2019-02-14;68.2;0.47
43;2019-01-15;73.35;0.47
44;2018-12-14;73.0;0.47
45;2018-11-16;72.45;0.47
46;2018-10-15;70.55;0.47
47;2018-09-17;67.4;0.47
48;2018-08-14;69.41;0.47
49;2018-07-13;68.0;0.47
50;2018-06-14;64.9;0.47
51;2018-05-15;70.31;0.47
52;2018-04-13;814.0;0.47
53;2018-03-14;770.0;0.47
54;2018-02-16;765.0;0.47
55;2018-01-15;756.98;0.47
56;2017-12-14;745.0;0.47
57;2017-11-16;756.1;0.47
58;2017-10-16;800.0;0.49
59;2017-09-15;760.0;0.49
60;2017-08-14;715.0;0.49
61;2017-07-14;710.0;0.49
62;2017-06-14;714.99;0.49
63;2017-05-15;720.0;0.49
64;2017-04-17;715.0;0.49
65;2017-03-14;734.5;0.49
66;2017-02-14;720.0;0.49
67;2017-01-13;685.0;0.49
68;2016-12-14;614.0;0.49
69;2016-11-16;628.0;0.49
70;2016-10-17;634.49;0.49
71;2016-09-15;637.84;0.49
