;days;values;redimentos
0;2022-09-15;96.3;1.38
1;2022-07-14;97.62;1.54
2;2022-06-14;98.53;1.45
3;2022-05-13;98.04;1.3
4;2022-04-14;100.42;1.3
5;2022-03-15;100.4;1.3
6;2022-02-14;100.0;1.1
7;2022-01-14;101.78;1.98
8;2021-12-14;99.5;1.6
9;2021-11-16;97.6;1.5
10;2021-10-15;98.76;1.1
11;2021-09-15;99.1;0.83
12;2021-08-13;101.2;0.8
13;2021-07-14;104.18;1.25
14;2021-06-15;102.6;1.2
15;2021-05-14;105.0;1.4
16;2021-04-15;104.0;0.85
