;days;values;redimentos
0;2022-09-19;67.0;0.55
1;2022-07-18;58.85;0.55
2;2022-06-17;60.85;0.6
3;2022-05-17;60.06;0.65
4;2022-04-19;62.96;0.55
5;2022-03-17;61.06;0.55
6;2022-02-14;62.25;0.55
7;2022-01-18;67.25;0.558253549
8;2021-12-16;63.11;0.5
9;2021-11-18;59.05;0.5
10;2021-10-19;70.0;0.5
11;2021-09-17;70.1;0.5
12;2021-08-13;68.94;0.55
13;2021-07-19;78.65;0.55
14;2021-06-17;81.0;0.55
15;2021-05-18;83.75;0.6
16;2021-04-19;85.1;0.65
17;2021-03-16;86.19;0.65
18;2021-02-18;88.53;0.65
19;2021-01-19;85.67;0.6
20;2020-12-16;83.5;0.5
21;2020-11-18;85.1;0.5
22;2020-10-19;88.4;0.5
23;2020-09-17;94.0;0.495839884
24;2020-08-14;95.0;0.56
25;2020-07-16;91.94;0.62004417
26;2020-06-17;98.15;0.6
27;2020-05-19;88.0;0.6
28;2020-04-17;92.38;0.6
29;2020-03-17;90.21;0.7
30;2020-02-14;114.5;0.7
31;2020-01-17;120.02;0.8
32;2019-12-17;111.8;0.7
33;2019-11-19;120.79;0.7
34;2019-10-16;106.21;0.7
35;2019-09-17;102.0;0.7
36;2019-08-16;98.5;0.75
37;2019-07-17;98.89;0.8
38;2019-06-14;95.6;0.9
39;2019-05-17;98.5;0.9
40;2019-04-16;97.38;0.75
41;2019-03-20;96.5;0.7
42;2019-02-18;93.07;0.7
43;2019-01-17;94.27;0.7
44;2018-12-18;90.01;0.7
45;2018-11-21;87.4;0.720041669188931
46;2018-10-15;83.0;0.5
47;2018-09-19;83.2;0.43
48;2018-08-16;91.0;0.36
49;2018-07-18;92.5;0.289261812696788
50;2018-06-18;90.35;0.30947
51;2018-05-16;95.0;0.322095
