;days;values;redimentos
0;2022-09-08;111.73;0.75
1;2022-08-05;101.5;0.74
2;2022-07-07;98.19;0.74
3;2022-06-07;100.25;0.74
4;2022-05-06;97.12;0.74
5;2022-04-07;99.48;0.72
6;2022-03-08;97.81;0.71
7;2022-02-07;99.8;0.714836625
8;2022-01-07;102.0;0.71
9;2021-12-07;95.0;0.7
10;2021-11-08;96.51;0.67
11;2021-10-07;100.43;0.65
12;2021-09-08;101.5;0.63
13;2021-08-06;102.09;0.622018801
14;2021-07-07;102.04;0.58
15;2021-06-08;110.3;0.56
16;2021-05-07;110.71;0.56
17;2021-04-08;110.76;0.52
18;2021-03-05;114.32;0.47
19;2021-02-05;117.72;0.520081921
20;2021-01-08;119.4;0.47
21;2020-12-07;112.53;0.36
22;2020-11-09;120.89;0.31
23;2020-10-07;124.3;0.66
24;2020-09-08;120.5;0.67
25;2020-08-07;134.0;0.686712393
26;2020-07-07;124.7;0.67
27;2020-06-05;120.96;0.6
28;2020-05-08;120.0;0.6
29;2020-04-07;101.41;0.6
30;2020-03-06;128.9;0.64
31;2020-02-07;130.23;0.69
32;2020-01-08;140.75;0.63
33;2019-12-06;125.0;0.57
34;2019-11-07;115.0;0.51
35;2019-10-07;110.39;0.28
36;2019-09-06;119.5;0.71
37;2019-08-07;112.01;0.802897279
38;2019-07-05;109.8;0.71
39;2019-06-07;111.0;0.71
40;2019-05-08;113.5;0.71
41;2019-04-05;107.0;1.02
42;2019-03-11;101.03;0.3263
43;2019-02-07;105.0;0.523022620462046
44;2019-01-08;101.0;0.25
