;days;values;redimentos
0;2022-09-15;67.26;0.47
1;2022-07-14;58.5;0.47
2;2022-06-14;64.5;0.47
3;2022-05-13;68.48;0.5
4;2022-04-14;70.43;0.5
5;2022-03-15;66.36;0.5
6;2022-02-14;70.1;0.5
7;2022-01-14;71.65;0.5
8;2021-12-14;69.3;0.5
9;2021-11-16;62.49;0.46
10;2021-10-15;72.85;0.46
11;2021-09-15;74.84;0.46
12;2021-08-13;77.25;0.46
13;2021-07-15;83.2;0.46
14;2021-06-15;83.77;0.46
15;2021-05-14;83.51;0.46
16;2021-04-15;84.6;0.46
17;2021-03-12;81.7;0.48
18;2021-02-12;88.0;0.490257406
19;2021-01-15;90.39;0.5
20;2020-12-14;86.43;0.499089129
21;2020-11-16;88.38;0.470949404
22;2020-10-15;90.6;0.447564692
23;2020-09-15;91.12;0.46256778
24;2020-08-14;88.99;0.461655956
25;2020-07-14;90.3;0.43
26;2020-06-15;97.19;0.43
27;2020-05-15;89.4;0.43
28;2020-04-15;92.39;0.49
29;2020-03-13;95.35;0.56
30;2020-02-14;114.01;0.594531642
31;2020-01-15;119.95;0.56
32;2019-12-13;102.5;0.56
33;2019-11-14;94.29;0.55
34;2019-10-14;91.2;0.5
35;2019-09-13;92.89;0.41
36;2019-08-14;96.37;0.4
37;2019-07-15;96.53;0.39
38;2019-06-14;90.5;0.45
39;2019-05-24;90.5;0.597631703
40;2019-05-15;88.5;0.43
41;2019-04-12;92.55;0.41
42;2019-03-20;96.5;10.57
43;2019-03-18;96.95;0.41
44;2019-02-14;105.63;0.41
45;2019-01-15;103.2;0.35
46;2018-12-14;100.27;0.35
47;2018-11-16;99.99;0.35
48;2018-10-15;98.7;0.35
49;2018-09-17;96.15;0.35
50;2018-08-14;90.0;0.397778396951771
51;2018-07-16;88.9;0.35
52;2018-06-14;85.3;0.35
53;2018-05-15;98.37;0.2677300191937
54;2018-04-13;105.42;0.306357870153128
55;2018-03-14;104.7;0.35
56;2018-02-16;105.5;0.495551110021531
57;2018-01-15;105.75;0.44937635897291
58;2017-12-14;105.25;0.49
59;2017-11-16;101.0;0.417000000052017
60;2017-10-16;99.0;0.429342722792232
61;2017-09-15;95.9;0.323491650800225
62;2017-08-14;90.95;0.346706930835317
63;2017-07-14;94.5;0.42
64;2017-06-14;101.16;0.57
65;2017-05-15;105.8;0.66
66;2017-04-17;100.82;0.67
67;2017-03-14;105.55;0.76
68;2017-02-14;101.47;0.9637835928
69;2017-01-13;96.01;0.74
70;2016-12-14;93.36;0.74
71;2016-10-17;97.2;0.78
72;2016-09-15;93.69;0.8
