;days;values;redimentos
0;2022-09-15;46.55;0.3
1;2022-07-14;46.28;0.35
2;2022-06-14;54.61;0.45
3;2022-05-13;55.3;0.45
4;2022-04-14;58.03;0.45
5;2022-03-15;55.5;0.45
6;2022-02-14;60.61;0.45
7;2022-01-14;66.6;0.55
8;2021-12-14;64.92;0.55
9;2021-11-16;61.1;0.55
10;2021-10-15;68.08;0.55
11;2021-09-15;67.29;0.55
12;2021-08-13;68.53;0.55
13;2021-07-14;68.7;0.48
14;2021-06-15;67.78;0.48
15;2021-05-14;63.81;0.48
16;2021-04-15;67.95;0.48
17;2021-03-12;73.47;0.48
18;2021-02-12;76.0;0.48
19;2021-01-15;80.4;0.57
20;2020-12-14;79.5;0.6
21;2020-11-13;83.47;0.74
22;2020-10-15;86.13;0.74
23;2020-09-15;85.15;0.72
24;2020-08-14;86.18;0.7
25;2020-07-15;92.05;0.93
26;2020-06-15;94.39;0.8
27;2020-05-15;76.15;0.5
28;2020-04-14;78.5;0.5
29;2020-03-13;88.0;0.52
30;2020-02-14;107.5;0.52
31;2020-01-15;114.0;0.55
