;days;values;redimentos
0;2022-09-15;103.57;0.99
1;2022-07-14;97.78;1.01
2;2022-07-14;97.78;0.99
3;2022-06-14;96.34;0.97
4;2022-05-13;97.97;0.94
5;2022-04-14;97.19;0.94
6;2022-03-15;96.0;0.92
7;2022-02-14;99.0;0.9
8;2022-01-14;100.49;0.92
9;2022-01-14;100.49;0.92
10;2021-12-14;101.0;0.92
11;2021-11-16;91.02;0.92
12;2021-10-15;101.31;0.85
13;2021-09-15;108.1;0.85
14;2021-08-13;110.6;0.85
15;2021-07-15;112.71;0.85
16;2021-06-15;114.89;0.87
17;2021-05-14;118.55;0.94
18;2021-04-15;114.9;0.94
19;2021-03-12;116.63;0.94
20;2021-02-12;124.51;0.94
21;2021-01-15;126.49;0.94
22;2020-12-14;133.79;0.94
23;2020-11-16;145.49;0.94
24;2020-10-15;146.63;0.94
25;2020-09-15;150.17;0.94
26;2020-08-14;142.8;1.12
27;2020-07-14;150.1;1.12
28;2020-06-15;148.49;0.94
29;2020-05-15;141.2;0.92
30;2020-04-15;135.25;0.92
31;2020-03-13;130.49;0.92
32;2020-02-14;149.79;0.92
33;2020-01-15;146.15;1.045
34;2019-12-13;136.9;0.92
35;2019-11-14;137.0;0.92
36;2019-10-14;132.0;0.92
37;2019-09-13;131.5;0.92
38;2019-08-14;133.23;0.92
39;2019-07-15;135.85;0.92
40;2019-06-14;133.78;0.92
41;2019-05-15;132.2;0.92
42;2019-04-12;134.49;0.92
43;2019-03-18;136.91;0.92
44;2019-02-14;136.4;0.92
45;2019-01-15;138.21;1.05
46;2018-12-14;139.9;0.9
47;2018-11-16;139.8;0.9
48;2018-10-15;139.9;0.9
49;2018-09-17;133.82;0.9
50;2018-08-14;136.0;0.9
51;2018-07-16;136.0;0.95
52;2018-06-14;129.2;0.9
53;2018-05-15;143.3;0.8
54;2018-04-13;147.44;0.8
55;2018-03-14;146.98;0.8
56;2018-02-16;146.6;0.8
57;2018-01-15;145.0;1.01
58;2017-12-14;142.99;0.8
59;2017-11-16;140.5;0.8
60;2017-10-16;144.0;0.8
61;2017-09-15;134.69;0.77
62;2017-08-14;130.34;0.77
63;2017-07-14;135.0;0.855
64;2017-06-14;126.28;0.84
65;2017-05-15;127.0;0.84
66;2017-04-17;128.7;0.83
67;2017-02-14;121.0;0.8
68;2017-01-13;120.29;1.02
69;2016-12-14;118.0;0.79
70;2016-11-16;117.49;0.79
71;2016-10-17;105.49;0.79
72;2016-09-15;104.0;0.79
