;days;values;redimentos
0;2022-09-15;210.4;1.3
1;2022-07-14;172.49;1.4
2;2022-06-14;172.9;1.25
3;2022-05-13;174.14;1.2
4;2022-04-14;176.1;1.15
5;2022-03-15;163.65;1.15
6;2022-02-14;168.8;1.15
7;2022-01-14;181.77;1.1
8;2021-12-14;168.5;1.05
9;2021-11-16;163.7;0.9
10;2021-10-15;183.77;0.85
11;2021-09-15;188.5;0.75
12;2021-08-13;193.35;0.65
13;2021-07-15;203.05;0.5
14;2021-06-15;202.65;0.35
15;2021-05-14;200.99;0.4
16;2021-04-15;206.0;0.4
17;2021-03-12;199.55;0.8
18;2021-02-12;216.03;0.8
19;2021-01-15;216.03;0.66
20;2020-12-14;209.9;0.6
21;2020-11-16;209.75;0.4
22;2020-10-15;208.64;0.3
23;2020-09-15;212.81;0.25
24;2020-08-14;206.95;0.25
25;2020-07-14;204.02;0.35
26;2020-06-15;223.0;0.35
27;2020-05-15;194.98;0.35
28;2020-04-15;209.6;0.9
29;2020-03-13;257.5;1.4
30;2020-02-14;283.29;1.4
31;2020-01-15;294.3;1.4
32;2019-12-13;287.0;1.4
33;2019-11-14;276.62;1.4
34;2019-10-14;258.75;1.4
35;2019-09-13;253.04;1.4
36;2019-08-14;241.31;1.4
37;2019-07-15;255.25;2.0
38;2019-06-14;258.94;1.4
39;2019-05-15;252.01;1.4
40;2019-04-12;252.25;1.4
41;2019-03-18;257.0;1.4
42;2019-02-14;232.25;1.4
43;2019-01-15;240.5;1.52
44;2019-01-15;240.5;1.52
45;2018-12-14;229.85;1.35
46;2018-11-16;218.2;1.15
47;2018-10-15;203.6;1.15
48;2018-09-17;205.69;1.15
49;2018-08-14;204.0;1.15
50;2018-07-13;196.73;1.2
51;2018-06-14;212.99;1.2
52;2018-05-15;235.99;1.2
53;2018-04-13;2380.0;1.2
54;2018-03-14;2365.0;1.2
55;2018-02-16;2328.0;1.2
56;2018-01-15;2420.0;1.15
57;2017-12-14;2224.99;1.03
58;2017-11-16;2300.0;1.0
59;2017-10-16;2360.0;1.24
60;2017-09-15;2375.0;1.24
61;2017-08-14;2170.0;1.24
62;2017-07-14;2139.98;1.24
63;2017-06-14;2154.0;1.24
64;2017-05-15;2124.99;1.24
65;2017-04-17;2082.04;1.24
66;2017-03-14;2389.0;1.38
67;2017-02-14;2195.0;1.38
68;2017-01-13;2015.0;1.38
69;2016-12-14;2014.99;1.38
70;2016-11-16;1990.0;1.38
71;2016-10-17;2014.99;1.38
72;2016-09-15;1885.0;1.38
