;days;values;redimentos
0;2022-09-15;99.48;0.86
1;2022-07-14;94.02;0.84
2;2022-06-14;98.5;0.83
3;2022-05-13;98.78;0.8
4;2022-04-14;98.84;0.78
5;2022-03-15;99.79;0.76
6;2022-02-14;101.98;0.76
7;2021-12-14;92.7;0.71
8;2021-11-16;97.5;0.74
9;2021-10-15;93.07;0.75
10;2021-08-13;106.49;0.67
11;2021-07-14;100.9;0.67
12;2021-06-15;102.22;0.67
13;2021-05-14;102.99;0.67
14;2021-04-15;100.89;0.66
15;2021-03-12;103.0;0.66
16;2021-01-15;103.3;0.59
17;2020-12-14;103.3;0.57
18;2020-11-16;102.6;0.57
19;2020-10-15;100.2;0.61
