;days;values;redimentos
0;2022-09-15;139.1;0.78
1;2022-07-14;121.45;0.78
2;2022-06-14;128.9;0.78
3;2022-05-13;128.56;0.78
4;2022-04-14;130.99;0.69
5;2022-03-15;121.05;0.69
6;2022-02-14;131.34;0.69
7;2022-01-14;137.2;2.75
8;2021-12-14;128.15;0.69
9;2021-11-16;117.59;0.69
10;2021-10-15;131.3;0.69
11;2021-09-15;130.9;0.69
12;2021-08-13;132.4;0.69
13;2021-07-15;139.46;1.38
14;2021-06-15;132.55;0.69
15;2021-05-14;130.72;0.67
16;2021-04-15;137.55;0.67
17;2021-03-12;143.85;0.67
18;2021-02-12;150.69;0.67
19;2021-01-15;150.0;0.97
20;2020-12-14;147.27;0.65
21;2020-11-16;150.12;0.65
22;2020-10-15;150.8;0.65
23;2020-09-15;153.7;0.65
24;2020-08-14;140.06;0.65
25;2020-07-14;145.99;0.57
26;2020-06-12;147.01;0.57
27;2020-05-15;141.94;0.57
28;2020-04-15;143.2;0.65
29;2020-03-13;154.9;0.74
30;2020-02-14;195.85;0.74
31;2020-01-15;207.5;1.08
32;2019-12-13;177.0;0.74
33;2019-11-14;167.68;0.74
34;2019-10-14;168.99;0.74
35;2019-09-13;158.8;0.74
36;2019-08-14;167.86;0.74
37;2019-07-12;164.2;0.74
38;2019-06-14;155.6;0.74
39;2019-05-15;151.75;0.74
40;2019-04-12;153.99;0.74
41;2019-03-18;149.29;0.74
42;2019-02-14;145.0;0.74
43;2019-01-15;148.7;0.74
44;2018-12-14;143.3;0.74
45;2018-11-16;137.13;0.74
46;2018-10-15;132.7;0.62
47;2018-09-17;128.99;0.8
48;2018-08-14;123.9;0.8
49;2018-07-13;121.4;0.8
50;2018-06-14;123.9;0.8
51;2018-05-15;147.0;0.8
52;2018-04-13;1527.0;0.8
53;2018-03-14;1489.79;0.8
54;2018-02-16;1450.0;0.8
55;2018-01-15;1462.0;0.94
56;2017-12-14;1465.0;0.94
57;2017-11-16;1537.0;0.94
58;2017-10-16;1581.0;0.94
59;2017-09-15;1576.0;0.94
60;2017-07-14;1453.0;0.94
61;2017-06-14;1474.0;0.94
62;2017-05-15;1398.0;0.94
63;2017-04-17;1364.0;0.94
64;2017-03-14;1390.0;1.01
65;2017-01-13;1281.0;1.07
66;2016-12-14;1254.0;1.01
67;2016-11-16;1309.0;1.01
68;2016-10-17;1370.0;1.01
69;2016-09-15;1260.0;1.01
