;days;values;redimentos
0;2022-09-15;110.9;0.85
1;2022-07-14;98.38;1.05
2;2022-06-14;98.4;0.85
3;2022-05-13;98.8;0.8
4;2022-04-14;99.38;0.8
5;2022-03-15;99.43;0.8
6;2022-02-14;101.2;0.8
7;2022-01-14;101.08;0.9
8;2021-12-14;99.91;0.8
9;2021-11-16;97.5;0.77
10;2021-10-15;101.89;0.72
11;2021-09-15;101.52;0.7
12;2021-08-13;102.4;0.7
13;2021-07-15;105.75;0.7
14;2021-06-15;105.95;0.7
15;2021-05-14;108.55;0.7
16;2021-04-15;106.19;0.7
17;2021-03-12;107.94;0.7
18;2021-02-12;108.7;0.7
19;2021-01-15;102.34;0.7
20;2020-12-14;100.96;0.7
21;2020-11-16;101.8;0.7
22;2020-10-15;100.0;0.45
23;2020-09-15;101.99;0.34
24;2020-08-14;102.62;0.6589812248
25;2020-07-14;107.5;0.67
26;2020-06-12;101.99;0.67
27;2020-05-15;93.94;0.67
28;2020-04-14;96.0;0.67
29;2020-03-13;110.99;0.573043890191724
