;days;values;redimentos
0;2022-09-15;80.98;0.45
1;2022-07-14;82.0;0.45
2;2022-06-14;82.36;0.45
3;2022-04-14;82.91;0.45
4;2022-03-15;77.6;0.45
5;2022-02-14;78.49;0.45
6;2021-12-14;75.01;0.4
7;2021-11-16;78.03;0.4
8;2021-10-15;82.7;0.35
9;2021-09-15;82.45;0.35
10;2021-08-13;80.03;0.3
11;2021-07-15;80.0;0.3
12;2021-06-15;80.75;0.08
13;2021-05-14;82.47;0.05
14;2021-04-15;81.3;0.03
15;2021-03-12;83.5;0.3
16;2021-02-12;86.0;0.22
17;2021-01-15;87.54;0.35
18;2020-12-14;88.0;0.35
19;2020-11-16;88.0;0.3
20;2020-10-15;85.0;0.3
21;2020-09-15;89.99;0.35
22;2020-07-14;89.9;0.06
23;2020-03-13;90.0;0.2
24;2020-02-14;107.0;0.63
25;2020-01-15;122.0;0.53
