;days;values;redimentos
0;2022-08-08;72.83;0.72
1;2022-07-08;74.37;0.8
2;2022-05-09;78.62;0.72
3;2022-04-08;80.34;1.31
4;2022-03-09;77.15;0.68
5;2022-02-08;75.85;0.61
6;2022-01-10;74.6;0.61
7;2021-12-08;71.55;0.61
8;2021-11-08;74.5;0.61
9;2021-10-08;77.37;0.61
10;2021-09-09;80.2;0.61
11;2021-08-09;80.6;0.61
12;2021-08-09;80.6;0.61
13;2021-07-08;79.05;0.57
14;2021-06-09;85.5;0.57
15;2021-05-10;86.81;0.57
16;2021-04-09;89.0;0.57
17;2021-03-08;92.29;0.57
18;2021-02-08;93.44;0.56
19;2021-01-11;94.7;0.57
20;2020-12-08;94.25;0.57
21;2020-11-10;99.0;0.54
