;days;values;redimentos
0;2022-09-15;158.0;1.35
1;2022-07-14;149.94;1.29
2;2022-06-14;158.25;1.28
3;2022-05-13;154.8;1.28
4;2022-04-14;156.01;1.28
5;2022-03-15;160.98;1.28
6;2022-02-14;164.13;1.3
7;2022-01-14;168.0;1.3
8;2021-12-14;162.5;1.3
9;2021-11-16;154.01;1.3
10;2021-10-15;182.82;1.35
11;2021-09-15;181.0;1.316
12;2021-08-13;189.0;1.2
13;2021-07-14;195.0;1.25856181
14;2021-06-15;197.2;1.11819366
15;2021-05-14;201.49;1.14653458
16;2021-04-15;200.0;1.27603528
17;2021-03-12;195.82;1.20349602
18;2021-02-12;200.95;1.15847846
19;2021-01-15;200.01;1.1
20;2020-12-14;194.94;0.67490753
21;2020-11-16;199.02;0.54707619
22;2020-10-15;189.0;0.8687348
23;2020-09-15;188.97;0.78588929
24;2020-08-14;188.5;0.56761001
25;2020-07-14;194.0;10.8022447
26;2020-06-15;194.99;1.1618253
27;2020-05-15;165.08;0.53413
28;2020-04-15;173.0;1.32722
29;2020-03-13;163.9;0.856225
30;2020-02-14;201.7;3.384493
31;2020-01-15;206.0;1.21606
32;2019-12-13;197.99;0.594475
33;2019-11-14;197.5;0.964551
34;2019-10-14;184.13;1.059913
35;2019-09-13;189.99;0.856608
36;2019-08-14;196.0;0.844569
37;2019-07-15;203.98;1.455358
38;2019-06-14;196.3;0.973334
39;2019-05-16;196.99;1.216389
40;2019-04-12;197.47;1.196574
41;2019-03-18;191.0;1.184224
42;2019-02-14;185.2;3.774272
43;2019-01-15;191.0;1.250444
44;2018-12-14;194.0;1.180817
45;2018-11-16;190.4;1.215689
46;2018-10-15;180.98;1.241186
47;2018-09-17;179.7;1.246649
48;2018-08-14;182.1;1.222382
49;2018-07-13;185.05;1.248472
50;2018-06-14;184.49;1.298891
51;2018-05-15;202.55;1.298227
52;2018-04-13;204.06;1.289641
53;2018-03-14;203.45;1.300586
54;2018-02-16;200.0;3.784895
55;2018-01-15;203.49;1.31734
56;2017-12-14;188.98;1.265361
57;2017-11-16;194.02;1.206931
58;2017-10-16;194.0;1.266939
59;2017-09-15;189.0;1.270151
60;2017-08-14;190.0;1.220317
61;2017-07-14;197.58;1.269572
62;2017-06-14;186.11;1.267482
63;2017-05-15;183.02;1.266792
64;2017-04-17;184.55;1.262898
65;2017-03-14;187.5;1.264106
66;2017-02-14;168.0;3.602431
67;2017-01-13;178.8;1.269692
68;2016-12-14;161.0;1.259872
69;2016-09-15;143.82;1.291913
