;days;values;redimentos
0;2022-09-20;69.96;0.8
1;2022-08-17;65.0;0.8
2;2022-07-19;64.03;0.8
3;2022-06-20;69.0;0.8
4;2022-05-18;76.0;0.8
5;2022-04-20;80.79;0.8
6;2022-03-18;85.12;0.8
7;2022-02-17;87.0;0.8
8;2022-01-19;89.34;0.8
9;2021-12-17;85.0;0.8
10;2021-11-19;89.99;0.8
11;2021-10-20;92.6;0.578108319
12;2021-09-20;93.58;0.6
13;2021-08-18;95.0;0.7
14;2021-07-20;95.0;0.6
15;2021-06-18;95.8;1.0
16;2021-05-19;99.0;0.51
17;2021-04-20;94.1;0.6
18;2021-03-17;99.9;0.65
19;2021-02-19;103.49;0.65
20;2021-01-20;104.0;0.570761474
21;2020-12-17;98.0;0.6
22;2020-11-19;97.5;0.312176954
23;2020-10-20;95.0;0.6
24;2020-09-18;100.0;0.6
25;2020-08-19;99.98;0.6
26;2020-07-17;104.99;1.128797869
27;2020-06-18;107.0;0.331206066
28;2020-05-20;85.0;0.486052489
