;days;values;redimentos
0;2022-09-15;98.87;1.02
1;2022-08-15;96.0;1.0
2;2022-07-15;89.4;1.1
3;2022-06-15;91.15;0.92
4;2022-05-13;93.71;0.92
5;2022-04-14;98.55;0.92
6;2022-03-15;91.52;0.92
7;2022-02-15;95.02;0.92
8;2022-01-14;98.1;0.91
9;2021-12-15;95.58;0.91
10;2021-11-12;96.45;0.99
11;2021-10-15;103.0;0.87
12;2021-09-15;108.99;0.85
13;2021-08-13;109.53;0.85
14;2021-07-15;113.5;1.24
15;2021-06-15;112.25;0.85
16;2021-05-14;108.61;0.85
17;2021-04-15;109.0;0.85
18;2021-03-15;106.4;0.85
19;2021-02-12;111.39;0.95
20;2021-01-15;113.72;0.95
21;2020-12-15;113.5;0.95
22;2020-11-13;118.8;0.85
23;2020-10-15;118.75;0.85
24;2020-09-15;121.0;0.85
25;2020-08-14;113.8;0.85
26;2020-07-15;130.59;0.85
27;2020-06-15;140.02;0.85
28;2020-05-15;119.36;0.85
29;2020-04-15;122.27;0.8
30;2020-03-13;132.88;0.9
31;2020-02-14;147.19;0.9
32;2020-01-15;160.24;1.41
33;2019-12-13;149.47;0.9
34;2019-11-14;142.0;0.9
35;2019-10-15;133.89;0.9
36;2019-09-13;120.0;0.9
37;2019-08-15;138.5;0.9
38;2019-07-15;139.0;1.49
39;2019-05-15;1218.98;0.85
40;2019-04-15;1203.0;0.85
41;2019-03-15;1180.0;0.85
42;2019-02-15;1181.0;0.75
43;2019-01-15;1186.15;0.7
44;2018-12-14;1168.98;0.7
45;2018-11-14;1145.0;0.7
46;2018-10-15;1059.99;0.7
47;2018-09-14;982.17;0.725
48;2018-08-15;998.04;0.725
49;2018-07-16;1040.0;0.725
50;2018-06-15;1060.0;0.725
51;2018-05-15;1183.0;0.725
52;2018-04-13;1242.0;0.725
53;2018-03-15;1245.04;0.721
54;2018-02-15;1245.45;0.728
55;2018-01-15;1285.0;0.844
56;2017-12-15;1287.88;0.744
57;2017-11-14;1260.0;0.77
58;2017-10-13;1251.51;0.77
59;2017-09-15;1272.72;0.798
60;2017-08-15;1277.0;0.826
61;2017-07-14;1331.51;0.854
62;2017-04-13;1320.0;0.88
63;2017-03-15;1273.0;0.883
64;2017-02-15;1294.0;0.883
65;2017-01-13;1290.0;0.866
66;2016-12-15;1233.0;0.873
67;2016-11-14;1220.0;0.88
68;2016-10-14;1280.0;0.88
