;days;values;redimentos
0;2022-09-15;108.3;0.77
1;2022-07-14;100.35;0.72
2;2022-06-14;100.43;0.72
3;2022-05-13;101.9;0.72
4;2022-04-14;102.87;0.72
5;2022-03-15;98.7;0.72
6;2022-02-14;97.81;0.72
7;2022-01-14;96.53;0.65
8;2021-12-14;90.92;0.62
9;2021-11-16;85.88;0.6
10;2021-10-15;96.15;0.57
11;2021-09-15;95.3;0.55
12;2021-08-13;94.52;0.53
13;2021-07-15;98.99;0.5
14;2021-06-15;97.55;0.45
15;2021-05-14;100.04;0.4
16;2021-04-15;96.3;0.45
17;2021-03-12;96.26;0.6
18;2021-02-12;103.65;0.62
19;2021-01-15;106.59;0.62
20;2020-12-14;99.98;0.58
21;2020-11-16;94.65;0.48
22;2020-10-15;94.0;0.35
23;2020-09-15;94.2;0.3
24;2020-08-14;90.0;0.15
25;2020-07-14;87.75;0.14
26;2020-06-12;89.21;0.11
27;2020-05-15;79.1;0.12
28;2020-04-15;82.05;0.4
29;2020-03-13;98.18;0.5
30;2020-02-14;118.02;0.81
31;2020-01-15;123.65;0.36
32;2019-12-13;106.59;0.34
33;2019-11-14;108.38;0.43
34;2019-10-14;101.98;0.56
35;2019-09-13;103.49;0.61
36;2019-08-14;106.2;0.6
37;2019-07-15;105.97;0.6
38;2019-06-14;99.17;0.6
39;2019-05-15;107.74;0.6
40;2019-04-12;107.94;0.6
41;2019-03-18;108.7;0.6
42;2019-02-14;106.2;0.74
43;2019-01-15;104.91;0.64
44;2018-12-14;101.89;0.64
45;2018-11-16;102.1;0.62
46;2018-10-15;100.0;0.62
47;2018-09-17;96.0;0.62
48;2018-08-14;98.75;0.62
49;2018-07-13;98.0;0.62
50;2018-06-14;96.9;0.62
51;2018-05-15;102.97;0.61
52;2018-04-13;105.8;0.67
53;2018-03-14;102.55;0.5
54;2018-02-16;104.0;0.48
