;days;values;redimentos
0;2022-09-15;107.3;0.72
1;2022-07-14;91.5;0.71
2;2022-06-14;98.26;0.7
3;2022-05-13;98.26;0.7
4;2022-04-14;101.25;0.7
5;2022-03-15;98.4;0.7
6;2022-02-14;100.04;0.7
7;2022-01-14;104.26;0.7
8;2021-12-14;91.5;0.64
9;2021-11-16;92.8;0.64
10;2021-10-15;103.38;0.64
11;2021-09-15;107.79;0.63
12;2021-08-13;111.09;0.61
13;2021-07-15;116.8;0.6
14;2021-06-15;117.47;0.57
15;2021-05-14;120.54;0.5
16;2021-04-15;117.21;0.45
17;2021-03-12;118.86;0.6
18;2021-02-12;125.16;0.6
19;2021-01-15;122.63;0.6
20;2020-12-14;125.0;0.6
21;2020-11-16;125.95;0.42
22;2020-10-15;133.3;0.5
23;2020-09-15;128.4;0.6
24;2020-08-14;126.94;0.6
25;2020-07-14;120.68;0.6
26;2020-06-15;122.15;0.52
27;2020-05-15;109.0;0.5
28;2020-04-14;105.93;0.6
29;2020-03-13;115.5;0.66
30;2020-02-14;124.1;0.68
31;2020-01-15;139.5;0.63
32;2019-12-13;137.5;0.71
33;2019-11-14;126.5;0.71
34;2019-10-14;113.4;0.71
35;2019-09-13;121.75;0.71
36;2019-08-14;120.98;0.73
37;2019-07-15;114.1;0.73
38;2019-06-14;110.29;0.8
39;2019-05-15;110.75;0.8
