;days;values;redimentos
0;2022-09-15;39.55;0.3
1;2022-07-14;37.01;0.3
2;2022-06-14;44.45;0.3
3;2022-05-13;44.71;0.3
4;2022-04-14;46.0;0.3
5;2022-03-15;48.99;1.37
6;2022-02-14;41.78;0.18
7;2022-01-14;41.39;0.18
8;2021-12-14;44.15;0.18
9;2021-11-16;46.08;0.18
10;2021-10-15;50.8;0.18
11;2021-09-15;50.84;0.1
12;2021-08-13;52.99;0.07
13;2021-07-15;57.15;0.05
14;2021-06-15;60.39;0.05
15;2021-05-14;62.3;0.0169
16;2021-03-12;61.33;0.0232
17;2021-02-12;70.0;0.0506
18;2021-01-15;74.1;0.0704
19;2020-12-14;77.0;0.0473
20;2020-11-16;75.48;3.316
21;2020-10-15;70.69;0.06
22;2020-09-15;66.1;0.0447
23;2020-08-14;69.0;0.0381
24;2020-07-14;84.65;15.4132
25;2020-06-15;91.0;1.0535
26;2020-05-15;63.7;0.06
27;2020-04-15;71.46;0.9906
28;2020-03-13;75.25;0.5629
29;2020-02-14;90.0;0.0535
30;2020-01-15;107.62;1.1401
31;2019-12-13;103.09;0.0541
32;2019-11-14;104.59;3.414
33;2019-10-14;108.2;0.5141
34;2019-09-13;102.6;0.524
35;2019-08-14;101.74;0.5304
36;2019-07-15;103.5;0.5331
37;2019-06-14;98.39;0.5292
38;2019-05-15;91.99;0.5256
39;2019-04-12;89.49;0.6062
40;2019-03-18;90.65;0.4257
41;2019-02-14;87.52;0.5142
42;2019-01-15;90.79;0.518
43;2018-12-14;86.8;0.5141
44;2018-11-16;83.88;3.2578
45;2018-11-16;83.88;3.2578
46;2018-10-15;85.85;0.513
47;2018-09-17;83.48;0.5131
48;2018-08-14;85.28;0.5112
49;2018-07-16;84.4;0.5399
50;2018-06-14;81.2;0.5132
51;2018-05-15;85.3;0.5916
52;2018-04-13;85.98;0.4275
53;2018-03-14;85.98;0.4915
54;2018-02-16;82.4;0.496
55;2019-02-14;87.52;0.5142
56;2018-01-15;80.8;0.4983
57;2017-12-14;80.0;0.4885
58;2017-11-16;81.5;3.055
59;2017-10-16;85.02;0.4976
60;2017-09-15;84.9;0.4971
61;2017-08-14;81.3;0.4964
62;2017-07-14;83.9;0.497
63;2017-06-14;81.98;0.4966
64;2017-05-15;78.0;0.4966
65;2017-04-17;75.2;0.4878
66;2017-03-14;73.97;0.4794
67;2017-02-14;71.81;0.4712
68;2017-01-13;67.0;0.4726
69;2016-12-14;63.4;0.4712
70;2016-11-16;64.0;0.4734
71;2016-10-17;65.0;0.4971
72;2016-09-15;64.43;0.4758
