;days;values;redimentos
0;2022-09-15;76.36;0.54
1;2022-07-14;71.61;0.53
2;2022-06-14;72.5;0.54
3;2022-05-13;68.99;0.56
4;2022-04-14;69.79;0.55
5;2022-03-15;71.5;0.55
6;2022-02-14;70.1;0.53
7;2022-01-14;70.71;0.55
8;2021-12-14;72.26;0.51
9;2021-11-16;74.0;0.5
10;2021-10-15;76.95;0.5
11;2021-09-15;80.21;0.49
12;2021-08-13;80.0;0.55
13;2021-05-14;97.5;0.41
14;2021-04-15;97.5;0.45
15;2021-03-15;96.51;0.44
16;2021-02-12;98.83;0.41
17;2021-01-15;96.06;0.37
18;2020-12-15;95.0;0.38
19;2020-11-13;98.69;0.39
