;days;values;redimentos
0;2022-09-15;803.0;4.25
1;2022-08-15;778.0;4.48
2;2022-07-15;750.0;3.1
3;2022-06-15;782.0;3.05
4;2022-05-13;800.0;3.35
5;2022-04-14;820.04;3.54
6;2022-03-15;827.97;4.15
7;2022-02-15;804.03;4.8
8;2022-01-14;832.71;3.9
9;2021-12-15;804.03;3.1
10;2021-11-12;818.88;4.07
11;2021-10-15;810.0;3.03
12;2021-09-15;787.62;2.71
13;2021-08-13;795.19;2.25
14;2021-07-15;819.99;1.95
15;2021-06-15;821.0;2.2
16;2021-04-15;845.0;1.63
17;2021-03-15;820.51;2.64
18;2021-02-12;874.0;4.32
19;2021-01-15;831.8;4.742
20;2020-12-15;860.0;3.3
21;2020-11-13;883.83;2.44
22;2020-10-15;887.0;1.08
23;2020-09-15;903.78;1.85
24;2020-08-14;929.2;2.0
25;2020-07-15;900.0;2.55
26;2020-03-13;915.01;3.6
27;2020-02-14;1004.99;5.5
28;2020-01-15;1025.0;3.6
29;2019-12-13;960.0;3.6
30;2019-11-14;947.05;3.6
31;2019-10-15;929.99;3.6
32;2019-09-13;931.6;3.6
33;2019-08-15;960.0;3.6
34;2019-07-15;955.89;3.6
35;2019-06-14;915.0;3.6
36;2019-05-15;920.0;3.6
37;2019-04-15;919.95;3.55
38;2019-03-15;949.0;3.55
39;2019-02-15;940.01;5.5
40;2019-01-15;958.0;3.55
41;2018-12-14;916.0;3.55
42;2018-11-14;940.0;3.55
43;2018-10-15;975.0;3.55
44;2018-09-14;924.91;3.55
45;2018-08-15;950.0;3.55
46;2018-07-13;980.0;3.55
47;2018-06-15;999.99;3.55
48;2018-05-15;1065.0;3.55
49;2018-04-13;1068.0;3.55
50;2018-03-15;1060.0;3.55
51;2018-02-15;1000.0;5.5
52;2019-01-15;958.0;3.55
53;2018-01-15;1058.0;3.5
54;2017-12-15;940.0;3.5
55;2017-11-14;909.6;3.5
56;2017-10-13;918.0;3.5
57;2017-05-15;905.0;3.5
58;2017-04-13;905.0;3.5
59;2017-03-15;930.0;3.5
60;2017-02-15;890.0;5.8
61;2016-12-15;838.12;3.3
62;2016-11-14;800.0;3.3
63;2016-10-14;762.02;3.4
64;2016-09-15;789.99;3.4
