;days;values;redimentos
0;2022-09-15;5.9;0.011
1;2022-07-14;4.6;0.015
2;2022-06-14;5.42;0.0137
3;2022-05-13;5.92;0.01
4;2022-04-14;6.85;0.0137064
5;2022-03-15;7.62;0.0067036
6;2022-02-14;7.87;0.0561435
7;2022-01-14;7.74;0.0313606
8;2021-12-14;8.06;0.0172386
9;2021-11-16;8.51;0.0122385
10;2021-10-15;8.75;0.032655
11;2021-09-15;8.77;0.0146714
12;2021-08-13;8.89;0.0150766
13;2021-07-14;9.02;0.0057438
14;2021-06-15;9.1;0.0077395
15;2021-04-15;9.2;0.0038009
16;2021-03-12;9.09;0.0086075
17;2021-02-12;10.15;0.0547103
18;2021-01-15;9.85;0.0442786
19;2020-12-14;9.17;0.0345341
20;2020-11-16;9.0;0.0183188
21;2020-10-15;9.08;0.0149272
22;2020-05-15;8.99;0.023809524
23;2020-04-15;9.25;0.035829
24;2020-03-13;11.23;0.05348
25;2020-02-14;13.45;0.106442
26;2020-01-15;13.57;0.063459
27;2019-12-13;13.3;0.06527
28;2019-11-14;13.15;0.079495
29;2019-10-14;11.94;0.066525
30;2019-09-13;10.43;0.069173
31;2019-08-14;10.52;0.054761
32;2019-07-15;10.69;0.056455
33;2019-06-14;10.71;0.050427
34;2019-05-15;11.08;0.040268
35;2019-04-12;11.18;0.043802
36;2019-03-18;11.2;0.049486
37;2019-02-14;11.2;0.107341
38;2019-01-15;11.21;0.0499455
39;2018-12-14;11.18;0.045926
40;2018-11-16;11.31;0.042478
41;2018-10-15;11.3;0.044159
42;2018-09-17;11.39;0.067956
43;2018-08-14;11.59;0.068207
44;2018-07-16;11.98;0.057468
45;2018-06-14;12.38;0.062215
46;2018-05-15;13.48;0.064712
47;2018-04-13;14.0;0.05546
48;2018-03-14;15.2;0.070957
49;2018-02-16;14.98;0.1422
50;2018-01-15;13.92;0.078662
51;2017-12-14;14.94;0.106166
52;2017-11-16;12.75;0.072192
53;2017-10-16;12.94;0.074663
54;2017-08-14;13.5;0.087763
55;2017-07-14;12.5;0.083577
56;2017-06-14;11.24;0.073037
57;2017-04-17;12.88;0.08836
58;2017-02-14;10.31;0.151932
