;days;values;redimentos
0;2022-09-15;41.35;0.25
1;2022-07-14;39.5;0.35
2;2022-06-14;39.51;0.35
3;2022-05-13;39.0;0.35
4;2022-04-14;45.48;0.35
5;2022-03-16;48.6;0.35
6;2022-02-14;50.0;0.35
7;2022-01-14;57.0;0.41
8;2021-12-14;52.36;0.41
9;2021-11-16;51.93;0.42
10;2021-10-15;51.86;0.41
11;2021-09-15;57.65;0.4
12;2021-08-13;53.01;0.4
13;2021-07-14;56.08;0.37
14;2021-06-15;57.69;0.39
15;2021-05-14;59.18;0.35
16;2021-04-15;60.56;0.419
17;2021-03-12;74.1;0.51
18;2021-02-12;81.8;0.55
19;2021-01-15;84.24;0.546
20;2020-12-14;87.57;0.55
21;2020-11-16;86.0;0.56
22;2020-10-15;85.0;0.5493
23;2020-09-15;82.47;0.4
24;2020-08-14;85.14;0.35
25;2020-07-14;86.7;0.4
26;2020-06-12;84.2;0.37
27;2020-05-15;85.15;0.47
28;2020-04-14;85.05;0.03
29;2020-04-15;84.98;0.64
30;2020-03-13;102.73;0.88
31;2020-02-14;112.5;1.05
32;2020-01-15;119.99;0.72
33;2019-12-13;105.05;0.84
34;2019-11-14;102.75;0.27
