;days;values;redimentos
0;2022-09-14;92.19;0.58
1;2022-08-11;93.0;1.04
2;2022-07-13;96.0;1.5
3;2022-06-13;101.43;1.7
4;2022-05-12;100.95;1.7
5;2022-04-13;101.79;1.35
6;2022-03-14;98.12;1.08
7;2022-02-11;102.48;1.36
8;2022-01-13;103.39;1.5
9;2021-12-13;103.71;1.5
10;2021-11-12;101.01;1.4
11;2021-10-14;103.5;1.2
12;2021-09-14;105.09;1.2
13;2021-08-12;106.85;1.1
14;2021-07-13;107.45;1.1
15;2021-06-14;108.85;1.13
16;2021-05-13;109.31;1.0
17;2021-04-14;115.0;1.02
18;2021-03-11;117.0;1.2
19;2021-02-11;114.65;1.27
20;2021-01-14;109.37;1.35
21;2020-12-11;112.46;1.0
22;2020-11-13;109.9;0.75
23;2020-10-14;108.8;0.74
24;2020-09-14;110.51;0.75
25;2020-08-13;111.0;0.7
26;2020-07-13;109.19;0.5
27;2020-06-12;110.31;0.4
28;2020-05-14;107.99;0.66
29;2020-04-14;105.9;0.7
30;2020-03-12;111.0;0.8
31;2020-02-13;115.58;0.85
32;2020-01-14;119.2;0.75
33;2019-12-12;115.5;0.5
34;2019-11-13;114.8;0.57
35;2019-10-11;115.6;0.65
36;2019-09-12;114.8;0.68
37;2019-08-13;114.95;0.65
38;2019-07-11;120.0;0.75
39;2019-06-13;116.99;0.85
40;2019-05-14;112.97;0.85
41;2019-04-11;111.0;0.81
42;2019-03-15;111.0;0.63
43;2019-02-13;109.0;0.46
44;2019-01-14;111.39;0.55
45;2018-12-13;109.7;0.85
46;2018-11-14;109.49;0.82
47;2018-10-11;106.4;0.59
48;2018-09-14;109.0;0.85
49;2018-08-13;106.0;0.89
50;2018-07-12;106.38;0.65
51;2018-06-13;103.5;0.59
52;2018-05-14;107.85;0.6
53;2018-04-12;108.36;0.75
54;2018-03-13;108.5;0.75
55;2018-02-15;107.23;0.86
56;2018-01-12;108.93;0.69
57;2017-12-13;105.05;0.77
58;2017-11-14;104.5;0.64
59;2017-09-14;107.2;0.6
60;2017-07-13;107.2;0.56
61;2017-06-13;103.5;0.6
62;2017-05-12;106.3;0.65
63;2017-04-13;107.2;0.89
64;2017-03-13;106.52;0.67
65;2017-02-13;110.0;0.85
66;2017-01-12;109.0;0.85
