;days;values;redimentos
0;2022-09-15;148.91;0.91
1;2022-07-14;130.53;0.84
2;2022-06-14;131.08;0.84
3;2022-05-13;131.35;0.84
4;2022-04-14;137.46;0.81
5;2022-03-15;130.6;0.81
6;2022-02-14;135.2;0.81
7;2022-01-14;134.64;0.88
8;2021-12-14;132.98;0.77
9;2021-11-16;133.4;0.77
10;2021-10-15;144.0;0.77
11;2021-09-15;140.45;0.73
12;2021-08-13;133.5;0.69
13;2021-07-14;142.1;0.69
14;2021-06-15;141.53;0.69
15;2021-05-14;149.01;0.69
16;2021-04-15;151.35;0.69
17;2021-03-12;152.44;0.69
18;2021-02-12;159.89;0.69
19;2021-01-15;160.1;0.65
20;2020-12-14;155.0;0.65
21;2020-11-16;159.9;0.65
22;2020-10-15;166.85;0.65
23;2020-09-15;168.0;0.65
24;2020-08-14;159.05;0.65
25;2020-07-14;157.3;0.65
26;2020-06-15;165.44;0.65
27;2020-05-15;161.91;0.65
28;2020-04-15;149.7;0.65
29;2020-03-13;154.27;0.74
30;2020-02-14;178.8;0.74
31;2020-01-15;182.3;0.74
32;2019-12-13;184.15;0.74
33;2019-11-14;168.89;0.74
34;2019-10-14;163.5;0.74
35;2019-09-13;155.76;0.74
36;2019-08-14;155.0;0.74
37;2019-07-12;152.3;0.74
38;2019-06-14;151.0;0.74
39;2019-05-15;151.8;0.74
40;2019-04-12;151.41;0.74
41;2019-03-18;155.5;0.74
42;2019-02-14;150.5;0.74
43;2019-01-15;148.99;0.74
44;2018-12-14;147.5;0.74
45;2018-11-16;158.9;0.82
46;2018-10-15;148.5;0.82
47;2018-09-17;137.28;0.82
48;2018-08-14;142.8;0.82
49;2018-07-13;149.61;0.92
50;2018-06-14;153.5;0.82
51;2018-05-15;169.0;0.82
52;2018-04-13;166.9;0.82
53;2018-04-13;166.9;0.9
54;2018-03-14;168.0;0.82
55;2019-02-14;150.5;0.74
56;2018-02-16;161.5;0.62
57;2018-01-15;160.79;0.2
58;2018-01-15;160.79;0.92
59;2018-01-15;160.79;0.2
60;2017-12-14;165.2;0.92
61;2017-11-16;168.0;0.92
62;2017-10-16;166.0;0.92
63;2017-09-15;157.8;0.92
64;2017-08-14;150.0;0.92
65;2017-07-14;148.71;0.92
66;2017-06-14;149.0;0.92
67;2017-05-15;150.8;0.92
68;2017-04-17;150.66;0.92
69;2017-03-14;152.35;0.92
70;2017-01-13;150.5;0.92
71;2016-12-14;138.1;0.92
72;2016-11-16;141.21;0.92
73;2016-10-17;135.0;0.92
74;2016-09-15;133.01;0.92
