;days;values;redimentos
0;2022-08-19;9.68;0.13
1;2022-07-21;9.9;0.15
2;2022-06-22;10.0;0.15
3;2022-05-20;10.0;0.14
4;2022-04-25;10.29;0.13
5;2022-03-22;10.89;0.12
6;2022-02-21;109.39;0.12
