;days;values;redimentos
0;2022-09-15;104.43;1.65
1;2022-07-08;102.5;2.04
2;2022-05-09;101.05;1.8
3;2022-04-08;99.45;1.55
4;2022-03-09;97.15;1.5
5;2022-02-08;98.29;1.2
6;2022-01-10;98.6;1.4
7;2021-12-08;95.94;1.2
8;2021-11-09;94.79;1.1
9;2021-10-08;93.5;1.0
10;2021-09-09;96.99;0.96
11;2021-08-09;97.4;0.9
12;2021-07-08;98.44;1.05
13;2021-06-09;99.5;1.06
14;2021-05-10;99.5;1.05
15;2021-04-09;100.0;1.05
16;2021-03-08;98.11;0.85
17;2021-02-08;97.5;0.75
18;2021-01-11;97.5;0.72
19;2020-12-14;99.0;0.65
20;2020-11-13;104.47;0.65
21;2020-09-15;100.1;0.565
22;2020-07-15;103.51;0.99
23;2020-05-15;95.0;0.65
24;2020-04-14;97.0;0.65
25;2020-03-13;99.99;0.7
26;2020-02-14;106.7;0.7
27;2019-12-13;114.99;0.65
