;days;values;redimentos
0;2022-09-13;73.03;0.61
1;2022-08-10;65.67;0.59
2;2022-07-12;66.14;0.63
3;2022-06-10;65.95;0.59
4;2022-05-11;64.3;0.57
5;2022-04-12;65.5;0.52
6;2022-03-11;65.47;0.51
7;2022-02-10;68.48;0.51
8;2022-01-12;66.89;0.51
9;2021-11-11;67.96;0.4
10;2021-10-13;68.76;0.4
11;2021-09-13;69.87;0.4
12;2021-08-11;71.97;0.4
13;2021-07-12;72.98;0.37
14;2021-06-11;73.54;0.46
15;2021-05-12;76.98;0.5
16;2021-04-13;79.95;0.5
17;2021-03-10;81.48;0.48
18;2021-02-10;84.0;0.45
19;2021-01-13;83.37;0.42
20;2020-12-10;83.13;0.42
21;2020-11-12;84.45;0.42
22;2020-10-13;80.5;0.42
23;2020-09-11;81.59;0.42
24;2020-08-12;82.0;0.42
25;2020-07-10;82.3;0.51
26;2020-06-10;85.5;0.4
27;2020-05-13;82.0;0.3
28;2020-04-13;84.0;0.3
29;2020-03-11;101.02;0.7
30;2020-02-12;106.51;0.7
31;2020-01-13;110.01;0.77
32;2019-12-11;98.1;0.68
33;2019-10-10;95.0;0.33
34;2019-09-11;95.1;0.301688879754509
35;2019-08-12;97.54;0.445340956326767
36;2019-07-10;96.0;0.139520211847938
