;days;values;redimentos
0;2022-09-15;66.34;0.6652
1;2022-07-14;63.99;0.6652
2;2022-06-14;63.08;0.6279
3;2022-05-13;63.71;0.6279
4;2022-04-14;69.47;0.6279
5;2022-03-15;68.99;0.6279
6;2022-02-14;70.85;0.6279
7;2022-01-14;72.8;0.6279
8;2021-12-14;71.41;0.6279
9;2021-11-16;77.55;0.6279
10;2021-10-15;81.99;0.6714
11;2021-09-15;81.68;0.6963
12;2021-08-13;79.57;0.69498
13;2021-07-15;81.8;0.6747
14;2021-06-15;79.0;0.6747
15;2021-05-14;90.05;0.67474
16;2021-04-15;92.1;0.67474
17;2021-03-12;92.0;0.67474
