;days;values;redimentos
0;2022-09-15;101.95;0.9
1;2022-07-14;93.61;1.7
2;2022-06-14;93.79;0.8
3;2022-05-13;99.79;0.8
4;2022-04-14;97.3;0.8
5;2022-03-15;100.27;0.8
6;2022-02-14;100.44;0.8
7;2022-01-14;102.4;1.3
8;2021-12-14;98.66;0.75
9;2021-11-16;95.2;0.75
10;2021-10-15;99.89;0.75
11;2021-09-15;101.68;0.75
12;2021-08-13;102.86;0.75
13;2021-07-15;106.0;1.08
14;2021-06-15;105.12;0.9
15;2021-05-14;104.2;0.9
16;2021-04-15;103.73;0.9
17;2021-03-12;103.91;0.9
18;2021-02-12;104.97;0.9
19;2021-01-15;105.2;0.9
20;2020-12-14;104.4;0.9
21;2020-11-16;104.99;0.9
22;2020-10-15;102.8;0.7
23;2020-09-15;100.6;0.7
24;2020-08-14;100.0;0.7
25;2020-07-14;97.05;0.3
26;2020-04-15;108.59;0.7
27;2020-03-13;113.0;0.7
28;2020-02-14;119.99;0.7
29;2020-01-15;127.0;0.83
