;days;values;redimentos
0;2022-09-15;53.31;0.43
1;2022-07-14;46.65;0.45
2;2022-06-14;46.47;0.39
3;2022-05-13;46.07;0.39
4;2022-04-14;50.56;0.35
5;2022-03-15;45.99;0.35
6;2022-02-14;49.11;0.35
7;2022-01-14;50.12;0.35
8;2021-12-14;52.52;0.35
9;2021-11-16;55.01;0.35
10;2021-10-15;58.9;0.35
11;2021-09-15;59.6;0.35
12;2021-08-13;61.6;0.35
13;2021-07-15;64.9;0.37
14;2021-06-15;62.83;0.37
15;2021-05-14;63.05;0.38
16;2021-04-15;61.39;0.39
17;2021-03-12;64.26;0.41
18;2021-02-12;68.7;0.39
19;2021-01-15;73.68;0.56
20;2020-12-14;70.26;0.42
21;2020-11-16;70.6;0.42
22;2020-10-15;70.54;0.42
23;2020-09-15;71.88;0.42
24;2020-08-14;68.26;0.42
25;2020-07-15;77.07;0.52
26;2020-06-15;78.32;0.42
27;2020-05-15;72.5;0.42
28;2020-04-15;72.01;0.42
29;2020-03-13;79.75;0.47
30;2020-02-14;97.5;0.47
31;2020-01-15;110.7;0.49
32;2019-12-13;98.23;0.49
33;2019-11-14;93.17;0.5
34;2019-10-14;83.45;0.49
35;2019-09-13;83.7;0.49
36;2019-08-14;86.76;0.49
37;2019-07-15;84.0;0.55
38;2019-06-14;82.93;0.49
39;2019-05-15;84.0;0.49
40;2019-04-12;84.81;0.48
41;2019-03-18;84.9;0.48
42;2019-02-14;82.48;0.48
43;2019-01-15;82.3;0.48
44;2018-12-14;83.96;0.48
45;2018-11-16;83.87;0.48
46;2018-10-15;79.69;0.48
47;2018-09-17;78.0;0.52
48;2018-08-14;77.42;0.44
49;2018-07-16;80.0;0.54
50;2018-06-14;81.1;0.54
51;2018-05-15;88.0;0.54
52;2018-04-13;93.6;0.54
53;2018-03-14;94.69;0.54
54;2018-02-15;93.93;0.54
55;2018-01-15;92.26;0.54
56;2017-12-14;91.45;0.52
57;2017-11-16;93.01;0.52
58;2017-10-16;94.22;0.54
59;2017-09-15;90.0;0.54
60;2017-08-14;88.48;0.54
61;2017-07-14;89.68;0.54
62;2017-06-14;88.0;0.54
63;2017-05-15;90.14;0.51
64;2017-04-17;89.01;0.6
65;2017-03-14;94.0;0.6
66;2017-02-14;91.04;0.62
67;2017-01-13;82.31;0.65
68;2016-12-14;78.3;0.65
69;2016-11-16;77.5;0.65
70;2016-10-17;78.1;0.65
71;2016-09-15;73.97;0.65
