;days;values;redimentos
0;2022-09-15;110.5;0.96
1;2022-08-15;105.0;0.99
2;2022-07-15;105.0;1.0
3;2022-06-15;99.98;0.96
4;2022-05-13;92.55;0.88
5;2022-04-14;94.51;0.55
6;2022-03-15;94.0;0.47
7;2022-02-15;107.0;0.4
8;2022-01-14;111.93;0.6
9;2021-12-15;119.39;0.6
10;2021-11-12;121.99;0.78
11;2021-10-15;122.59;0.78
12;2021-09-15;119.07;0.8
13;2021-08-13;119.67;0.8
14;2021-07-15;122.0;0.73
15;2021-06-15;129.93;0.73
16;2021-05-14;130.0;0.73
17;2021-04-15;139.0;0.73
18;2021-03-15;140.0;0.73
19;2021-02-12;150.8;0.73
20;2021-01-15;155.85;0.73
21;2020-12-15;145.15;0.73
22;2020-11-13;145.0;0.73
23;2020-10-15;149.0;0.73
24;2020-09-15;153.5;0.73
25;2020-08-14;149.94;0.73
26;2020-07-15;153.99;0.59
27;2020-06-15;138.0;0.59
28;2019-07-15;153.0;0.4226
