;days;values;redimentos
0;2022-08-24;95.16;1.3
1;2022-07-26;95.99;1.4
2;2022-06-27;97.89;1.5
3;2022-05-25;100.0;1.5
4;2022-04-28;100.6;1.5
5;2022-03-25;100.99;1.5
6;2022-02-24;99.4;1.11
7;2022-01-26;99.2;1.25
8;2021-12-27;98.29;1.25
9;2021-11-26;99.0;1.25
