;days;values;redimentos
0;2022-09-15;98.0;0.7
1;2022-07-14;99.5;0.7
2;2022-06-14;99.99;0.7
3;2022-04-14;99.9;0.7
4;2022-01-14;100.0;0.7
5;2021-11-16;103.94;0.73
