;days;values;redimentos
0;2022-08-26;90.33;0.74
1;2022-07-28;82.7;0.74
2;2022-06-29;82.3;0.74
3;2022-05-27;83.0;0.71
4;2022-04-29;85.25;0.68
5;2022-03-29;82.01;0.68
6;2022-02-25;84.25;0.64
7;2022-01-28;86.62;0.64
8;2021-12-28;85.6;0.64
9;2021-11-30;80.2;0.64
10;2021-10-29;82.84;0.64
11;2021-09-29;85.57;0.64
12;2021-08-27;90.34;0.64
13;2021-07-28;95.7;0.64
14;2021-06-29;94.68;0.64
15;2021-05-28;98.38;0.64
16;2021-04-30;101.7;0.64
17;2021-03-26;104.9;0.64
18;2021-02-26;106.3;0.64
19;2021-01-29;113.3;0.72
20;2020-12-29;113.5;0.6
21;2020-11-30;116.15;0.6
22;2020-10-29;116.29;0.6
23;2020-09-29;124.51;0.75
24;2020-08-28;151.86;0.75
25;2020-07-28;136.91;0.75
26;2020-06-29;190.8;0.75
27;2020-05-29;176.53;0.75
28;2020-04-30;174.0;0.75
29;2020-03-27;148.0;1.0
30;2020-02-28;204.01;1.2
31;2020-01-29;219.98;3.6
32;2019-12-30;220.0;2.5
33;2019-11-29;165.0;1.0
34;2019-10-28;162.3;0.85
35;2019-09-27;140.63;0.85
36;2019-08-28;133.8;0.85
37;2019-07-26;125.05;1.0
38;2019-06-28;119.85;0.85
39;2019-05-29;116.98;0.8
40;2019-04-29;116.78;0.8
41;2019-03-29;117.5;0.7
42;2019-02-28;108.07;0.7
43;2019-01-30;105.7;0.7
44;2018-12-28;104.66;0.7
45;2018-11-30;104.17;0.7
46;2018-10-29;105.0;0.65
47;2018-09-28;109.49;0.7
48;2018-08-28;107.5;0.7
49;2018-07-30;107.0;0.713
50;2018-06-28;103.1;0.7
51;2018-05-29;114.0;0.7
52;2018-04-27;120.0;0.7
53;2018-03-28;122.17;0.62
54;2018-02-28;119.49;0.7
55;2018-01-30;110.33;0.7
56;2017-12-28;116.61;0.7
57;2017-11-29;119.0;0.7
58;2017-08-28;112.0;0.7
59;2017-07-28;110.95;0.8
60;2017-06-29;112.0;0.84
61;2017-03-28;115.0;0.92
62;2017-02-24;119.5;0.87
63;2016-10-31;110.0;0.82
64;2016-09-29;105.0;0.8
