;days;values;redimentos
0;2022-09-15;74.43;0.7
1;2022-07-14;67.68;0.69
2;2022-06-14;68.69;0.67
3;2022-05-13;68.9;0.67
4;2022-04-14;72.2;0.65
5;2022-03-15;68.58;0.65
6;2022-02-14;68.75;0.65
7;2022-01-14;71.59;0.64
8;2021-12-15;73.99;0.63
9;2021-11-16;68.07;0.63
10;2021-10-15;77.0;0.63
11;2021-09-15;81.51;0.63
12;2021-08-13;77.17;0.65
13;2021-07-15;82.79;0.61
14;2021-06-14;84.0;0.63
15;2021-05-14;83.5;0.63
16;2021-04-15;85.52;0.63
17;2021-03-12;86.95;0.66
18;2021-02-12;89.4;0.63
19;2021-01-15;86.66;0.745
20;2020-12-14;83.25;0.63
21;2020-11-16;83.3;0.58
22;2020-10-15;84.01;0.5
23;2020-09-15;82.79;0.42
24;2020-08-14;73.29;0.25
25;2020-07-14;76.6;0.275
26;2020-06-12;84.0;0.245
27;2020-05-15;78.99;0.225
28;2020-04-14;76.0;0.1771
