;days;values;redimentos
0;2022-08-08;10.64;2.0
1;2022-08-08;10.64;0.03
2;2022-07-08;11.35;0.04255563
3;2022-05-09;12.35;0.04004990074
4;2022-04-08;12.5;0.01963848
5;2022-03-09;12.0;0.07
6;2022-02-08;12.1;0.04549415
7;2022-01-10;12.77;0.05296037
8;2021-12-08;15.4;0.0347428
9;2021-11-09;14.72;0.04245385
10;2021-10-08;15.0;0.05467129
11;2021-09-09;13.31;0.06001838
12;2021-08-09;12.34;0.03557787
13;2021-07-08;12.45;0.04610319
14;2021-06-09;12.33;0.0437251
15;2021-04-09;12.6;0.02385169
16;2021-03-08;14.92;0.02126487
17;2021-02-08;16.6;0.00670205
18;2021-01-11;16.9;0.02332892
19;2020-12-29;18.0;9.77628028
20;2020-12-08;24.63;0.14707388
21;2020-11-10;23.3;0.13461321
22;2020-10-08;21.55;0.12393084
23;2020-09-09;21.45;0.14590227
24;2020-08-10;21.1;0.098544
25;2020-07-08;22.95;0.11416151
26;2020-06-08;22.8;0.05365385
27;2020-05-11;21.71;0.094796
28;2020-04-08;21.57;0.08201718
29;2020-03-09;24.49;0.11
30;2020-02-10;29.65;0.15
31;2020-01-09;33.09;0.2
32;2019-12-20;32.01;9.77628028
33;2019-12-09;42.55;0.2
34;2019-11-08;41.48;0.2
35;2019-10-08;39.62;0.2
36;2019-09-09;40.11;0.2
37;2019-08-08;42.88;0.2
38;2019-07-08;42.35;0.25
39;2019-06-10;42.5;0.25
40;2019-05-09;42.75;0.2
41;2019-04-08;42.8;0.2
42;2019-03-12;43.9;0.15
43;2019-02-08;46.96;0.2
44;2019-01-09;54.0;0.8
45;2018-12-20;53.0;9.77628028
46;2018-12-10;62.0;0.8
47;2018-11-09;58.55;0.7
48;2018-10-08;58.09;0.5
49;2018-09-11;57.02;0.33
50;2018-08-08;58.99;0.31
51;2018-07-10;60.0;0.3
52;2018-05-09;59.01;0.3
53;2018-04-09;61.0;0.35
54;2018-03-08;60.31;0.3
55;2018-02-08;61.98;0.4
56;2018-01-09;63.14;1.5
57;2017-12-20;63.48;9.77628028
58;2017-12-08;69.99;0.4
59;2017-11-09;68.51;0.4
60;2017-09-11;68.5;0.4
61;2017-08-08;72.88;0.3
62;2017-07-10;68.95;0.3
63;2017-06-08;70.0;0.3
64;2017-03-08;88.99;0.4
65;2017-02-08;88.0;0.43
66;2017-01-09;91.49;1.8
67;2016-12-20;78.11;9.77628028
68;2016-12-08;94.4;0.75
69;2016-10-10;83.5;0.6
