;days;values;redimentos
0;2022-09-14;101.45;1.3
1;2022-08-11;100.99;1.15
2;2022-07-13;101.55;1.05
3;2022-06-13;101.48;1.08
4;2022-05-12;100.71;0.97
5;2022-04-13;102.0;1.0
6;2022-03-14;98.99;0.83
7;2022-02-11;100.29;0.82
8;2022-01-13;102.0;0.82
9;2021-12-13;100.06;0.65
10;2021-11-12;97.99;0.56
11;2021-10-14;97.32;0.55
12;2021-09-14;95.2;0.5
13;2021-08-12;91.55;0.45
14;2021-07-13;90.18;0.4
15;2021-06-14;90.92;0.35
16;2021-05-13;93.12;0.3
17;2021-04-14;93.3;0.33
18;2021-03-11;91.0;0.25
19;2021-02-11;88.52;0.28
20;2021-01-14;87.95;0.43
21;2020-12-11;86.15;0.3
22;2020-11-13;91.5;0.25
23;2020-10-14;91.12;0.25
24;2020-09-14;90.2;0.27
25;2020-08-13;88.77;0.3
26;2020-07-13;88.69;0.3
27;2020-06-12;93.0;0.3
28;2020-05-14;90.9;0.35
29;2020-04-14;92.0;0.45
30;2020-03-12;100.65;0.41
31;2020-02-13;102.61;0.5
32;2020-01-14;107.05;0.51
33;2019-12-12;103.59;0.44
34;2019-11-13;102.63;0.52
35;2019-10-11;103.18;0.51
36;2019-09-12;104.9;0.57
37;2019-08-13;103.8;0.64
38;2019-07-11;103.88;0.56
39;2019-06-13;104.75;0.65
40;2019-05-14;103.97;0.6
41;2019-04-11;104.32;0.52
42;2019-03-15;104.69;0.54
43;2019-02-13;104.5;0.56
44;2019-01-14;105.45;0.51
45;2018-12-13;105.19;0.53
46;2018-11-14;105.67;0.63
47;2018-10-11;105.45;0.54
48;2018-09-14;105.98;0.69
49;2018-08-13;105.62;0.68
50;2018-07-12;106.6;0.63
51;2018-06-13;106.05;0.59
52;2018-05-14;104.95;0.58
53;2018-04-12;105.36;0.6
54;2018-03-13;105.65;0.55
55;2018-02-15;105.03;0.67
56;2018-01-12;104.22;0.61
57;2017-12-13;102.3;0.63
58;2017-11-14;101.31;0.67
59;2017-10-13;102.95;0.63
60;2017-09-14;104.0;0.74
61;2017-08-11;104.49;0.71
62;2017-07-13;101.3;0.73
63;2017-06-13;107.89;0.84
64;2017-04-13;107.5;1.05
65;2017-03-13;108.49;0.89
66;2017-02-13;108.75;1.14
67;2017-01-12;107.67;1.15
68;2016-12-13;114.75;1.04
69;2016-11-14;115.0;1.06
70;2016-10-14;114.4;1.13
71;2016-09-14;112.8;1.23
