;days;values;redimentos
0;2022-05-20;43.48;0.1700000127
1;2022-04-25;42.1;0.1700000409
2;2022-03-22;44.13;0.1700000127
3;2022-02-21;46.75;0.1700000329
4;2022-01-21;52.0;0.5000004453
5;2021-11-22;48.89;0.5000000907
6;2021-10-22;59.25;0.5000000544
7;2021-09-22;63.48;0.5000029561
8;2021-08-20;65.97;0.5000001471
9;2021-07-21;71.62;0.5000004453
10;2021-06-22;70.64;0.50000089268
11;2021-05-21;67.42;0.500000012
12;2021-04-23;70.4;0.5000002841
13;2021-03-19;71.99;0.500000796
14;2021-02-23;72.96;0.5000001431
15;2021-01-22;78.68;0.5723663295
16;2020-12-21;77.5;0.6114008981
17;2020-11-23;89.94;0.6100011309
18;2020-10-22;90.5;0.610000991
19;2020-09-22;93.25;0.6100001
20;2020-08-21;92.18;0.6100001113
21;2020-07-21;97.0;0.6800001519
22;2020-06-22;99.99;0.6587891014
23;2020-05-22;93.17;0.656000001
24;2020-04-23;94.9;0.65
25;2020-03-20;78.77;0.6
26;2020-02-21;105.55;0.33
27;2020-01-22;110.99;0.82
28;2019-12-20;112.5;0.82
29;2019-11-25;110.0;0.8
30;2019-10-21;113.79;0.813909119
31;2019-09-20;116.37;0.814185272
32;2019-08-21;115.05;0.8149208417
33;2019-07-19;112.9;0.8152099834
34;2019-06-24;106.2;0.8180064954
35;2019-05-22;103.0;0.8195852743
