;days;values;redimentos
0;2022-08-25;101.9;0.7
1;2022-07-25;95.9;0.69
2;2022-05-25;96.57;0.68
3;2022-04-25;99.81;0.66
4;2022-03-25;91.74;0.64
5;2022-02-25;91.4;0.6
6;2022-01-25;93.84;0.85
7;2021-12-23;94.42;0.55
8;2021-11-25;86.9;0.5
9;2021-10-25;102.03;0.57
10;2021-09-24;97.74;0.57
11;2021-08-25;102.47;0.6
12;2021-07-23;101.98;0.52
13;2021-06-25;100.13;0.4
14;2021-05-25;101.8;0.3
15;2021-04-23;106.21;0.15
16;2021-03-25;103.05;0.25
17;2021-02-25;109.69;0.35
18;2021-01-22;117.16;0.678304235
19;2020-12-23;114.89;0.45
20;2020-11-25;108.99;0.42
21;2020-10-23;114.2;0.26
22;2020-09-25;105.99;0.18
23;2020-08-25;109.8;0.03
24;2020-07-24;101.7;0.415052592
25;2020-06-25;103.68;0.27
26;2020-02-21;135.96;0.5
27;2020-01-24;143.16;0.61
28;2019-12-23;134.95;0.52
29;2019-11-25;123.45;0.59
30;2019-10-25;118.2;0.59
31;2019-09-25;110.61;0.57
32;2019-08-21;111.11;0.57
33;2019-07-25;107.0;0.56
34;2019-06-25;108.7;0.54
35;2019-05-24;107.51;0.51
36;2019-04-25;106.86;0.54
37;2019-03-25;107.01;0.6
38;2019-02-21;104.5;0.6
39;2019-01-24;107.1;0.884077585
40;2018-12-21;105.9;0.65
41;2018-11-23;98.6;0.6
42;2018-10-25;96.02;0.5
43;2018-09-25;86.45;0.500084396444753
44;2018-08-24;89.99;0.434749953128372
45;2018-07-25;98.9;0.290319029723884
46;2018-06-25;96.28;0.495510991151187
47;2018-05-25;98.49;0.526895152589259
48;2018-04-25;100.3;0.502849536
49;2018-03-23;103.0;0.495126121
50;2018-02-23;103.71;0.51239849498
51;2018-02-23;103.71;0.04781411164
