;days;values;redimentos
0;2022-09-15;96.18;1.0
1;2022-07-14;98.1;1.41
2;2022-06-14;97.69;1.6
3;2022-05-13;94.0;1.4
4;2022-04-14;96.58;1.31
5;2022-03-15;98.09;1.18
6;2022-02-14;101.35;1.25
7;2022-01-14;100.98;1.35
8;2021-12-14;98.9;1.42
9;2021-11-16;101.69;1.4
10;2021-10-15;101.7;1.33
11;2021-09-15;103.69;1.45
12;2021-08-13;102.2;1.26
13;2021-07-15;105.1;1.11
14;2021-06-15;105.64;1.1
15;2021-05-14;104.91;1.37
16;2021-04-15;114.48;1.54
17;2021-03-12;117.65;1.28
18;2021-02-12;115.97;1.95
19;2021-01-15;118.87;2.51
20;2020-12-14;117.71;2.68
